id	Lon	Lat
571	101.03631	53.432606
572	114.358955	67.48369
575	117.103325	67.82448
578	104.13958	57.56821
579	104.86145	65.18105
581	100.4195	54.38102
582	101.871414	53.40131
583	113.29412	63.983562
584	112.0452	64.95762
585	101.93808	54.781433
590	104.836205	56.429573
592	106.98643	53.689735
593	115.1091	60.434925
594	109.80571	58.026955
595	105.98753	65.73439
596	116.43119	62.10172
597	113.82372	60.482086
598	114.19702	65.16445
599	107.22781	57.53211
600	113.5105	53.043938
601	102.99783	56.557556
603	111.45778	65.019684
604	110.17328	62.74814
607	117.282585	64.30475
608	108.256195	57.386856
609	101.8886	56.41404
610	114.22162	56.598606
611	105.79171	52.603386
612	112.0452	64.95762
613	113.5105	53.043938
614	113.97416	53.10352
615	113.97416	53.10352
616	107.34424	54.071915
617	105.54202	54.52489
618	113.576324	62.06218
619	110.73485	63.741344
620	108.68568	58.906796
622	104.48488	70.562454
624	110.6944	58.110523
626	111.071976	64.33752
628	108.00058	54.343945
629	110.73485	63.741344
630	113.65772	67.5881
631	105.044136	52.771923
632	106.284	67.79656
633	104.631386	57.974903
634	110.73485	63.741344
635	118.74066	62.52901
636	113.68459	63.651054
638	101.93165	56.31868
639	116.85591	62.45293
642	104.7935	52.476288
647	116.011185	56.459293
648	113.92004	60.02459
654	108.799965	56.324844
655	105.68107	55.72206
656	109.63518	66.373276
659	118.957855	64.19082
660	107.25808	54.495037
663	117.103325	67.82448
664	111.894615	62.91301
665	117.49544	60.99374
666	108.073685	54.574146
667	104.23644	55.599285
668	117.45831	67.190765
669	103.37904	54.704807
670	101.74614	56.2956
671	109.09895	56.309288
672	103.38192	53.86251
673	101.93749	60.08968
674	102.99799	54.79023
677	105.98753	65.73439
678	109.5948	52.93407
682	111.64592	64.30617
683	102.80914	55.884533
684	110.17328	62.74814
686	116.3359	66.88779
687	104.48	52.34708
689	101.590416	55.565067
691	105.62583	63.217495
692	110.076	59.77224
693	102.23414	52.94755
695	102.0957	52.96692
696	110.73869	54.9657
697	108.73921	58.02054
698	112.56569	63.855404
699	111.894615	62.91301
700	106.25765	64.204956
701	102.49913	56.969173
702	101.8886	56.41404
703	108.433334	56.554985
709	108.33153	57.904224
710	115.283394	53.271667
713	115.69021	62.12795
715	105.01571	61.661858
717	110.14968	53.66481
718	105.5838	60.52496
719	106.48772	65.46053
720	107.01767	65.39554
724	119.36404	65.366104
726	104.733925	52.737167
727	104.71313	52.992092
732	103.60361	53.598335
734	102.2731	60.060474
735	107.25157	69.62777
737	101.90854	56.36988
739	115.406075	62.541492
741	102.50887	52.681816
742	111.97245	62.254562
746	114.71345	60.680996
747	105.62248	54.443237
748	113.034256	66.57113
749	113.406204	59.11376
750	101.996735	53.207428
751	102.19677	53.05472
752	116.26005	63.34398
753	106.1906	53.594086
754	118.36061	63.697063
755	112.912796	63.484768
756	104.85619	52.38701
757	109.22769	65.32275
759	109.93669	62.32963
762	104.506	55.39521
764	111.64592	64.30617
765	106.76257	64.252174
772	117.815475	63.246357
773	117.99533	68.91317
774	104.79599	53.152393
775	111.09657	56.64018
777	104.26269	53.64992
778	104.26474	53.665073
783	103.52733	54.507595
784	103.95363	54.538166
785	103.53912	54.43636
786	118.67871	64.762146
787	105.7821	56.990814
788	110.57552	59.85304
789	111.8302	57.50637
790	116.518616	62.858246
791	113.68459	63.651054
792	104.482315	56.53879
793	101.90854	56.36988
794	114.542984	63.862854
795	101.262115	56.430107
800	111.348175	57.155495
802	112.56882	63.034798
803	113.71943	64.53984
804	102.446655	54.617607
805	110.17328	62.74814
807	112.23499	59.560272
810	113.5105	53.043938
814	116.518616	62.858246
817	116.58506	65.278725
818	116.394485	54.295155
819	118.518776	56.18719
820	110.73485	63.741344
